,Unnamed: 0,선수,팀,G,GS,IP,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid,연도,기존pid,포지션,연봉(만원),팀연봉순위,전체연봉순위,계약금(만원)분할,연봉 총수령액(만원)
473,473,황대인,KIA 타이거즈,129,127,1041.1,-1.251,1030.0,955.0,68.0,7.0,99.3,8.84,-1.17,,-0.18,,-0.32,,,,-1.67,-1.87,-10.46,-12.13,-0.173,113060,2022,11306,1루수,6500.0,29.0,313.0,0.0,6500.0
474,474,나지완,KIA 타이거즈,1,0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,0.0,0.11,,,0.0,100300,2022,10030,좌익수,15000.0,13.0,163.0,0.0,15000.0
475,475,김재열,KIA 타이거즈,46,0,43.0,,6.0,1.0,4.0,1.0,83.3,1.05,,,,,,,,,0.0,0.0,,,0.0,147470,2022,14747,투수,3900.0,44.0,456.0,0.0,3900.0
476,476,류승현,KIA 타이거즈,1,0,2.0,,1.0,1.0,0.0,0.0,100.0,4.5,0.38,,0.0,,,,,,0.38,18.17,,,0.039,125430,2022,12543,우익수,4000.0,39.0,423.0,0.0,4000.0
477,477,이의리,KIA 타이거즈,29,28,154.0,,20.0,5.0,13.0,2.0,90.0,1.05,,,,,,,,,0.0,,,,0.0,147880,2022,14788,투수,39000.0,8.0,85.0,0.0,39000.0
478,478,장성우,KT 위즈,101,87,763.2,0.928,707.0,661.0,39.0,7.0,99.0,8.25,-0.46,,-0.09,,-0.34,0.04,1.74,,0.36,0.45,8.64,9.0,0.038,102358,2022,10235,포수,50000.0,5.0,43.0,45000.0,95000.0
479,479,심우준,KT 위즈,129,124,1048.1,0.799,525.0,211.0,298.0,16.0,97.0,4.37,-0.87,,-0.68,0.4,,,,,-1.15,-1.26,8.9,7.75,-0.119,113348,2022,11334,유격수,26000.0,15.0,115.0,0.0,26000.0
480,480,김준태,KT 위즈,78,57,504.2,0.452,439.0,414.0,22.0,3.0,99.3,7.78,0.2,,0.09,,0.02,-0.17,-1.71,,-1.06,-1.56,5.45,4.39,-0.109,108358,2022,10835,포수,6500.0,39.0,313.0,0.0,6500.0
481,481,문상인,KT 위즈,10,0,13.2,0.019,10.0,9.0,1.0,0.0,100.0,6.59,0.0,,0.04,,,0.26,-0.19,,0.16,1.97,0.02,0.19,0.017,132278,2022,13227,포수,3200.0,52.0,525.0,0.0,3200.0
482,482,강백호,KT 위즈,16,13,111.0,0.006,100.0,91.0,7.0,2.0,98.0,7.95,0.99,,0.08,,0.15,,,,1.22,2.83,-1.16,0.06,0.126,131688,2022,13168,1루수,55000.0,8.0,69.0,0.0,55000.0
483,483,조대현,KT 위즈,4,0,5.1,0.005,6.0,6.0,0.0,0.0,100.0,10.13,0.0,,0.02,,,-0.13,0.16,,0.0,-0.05,0.05,0.05,0.0,131778,2022,13177,포수,3000.0,59.0,581.0,0.0,3000.0
484,484,전진영,KT 위즈,2,0,2.0,-0.067,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,-0.24,0.0,,,,,,-0.64,-23.06,-0.01,-0.65,-0.066,148858,2022,14885,우익수,3000.0,59.0,581.0,0.0,3000.0
485,485,박경수,KT 위즈,86,45,413.1,-0.089,242.0,80.0,155.0,7.0,97.1,5.12,-2.41,,0.0,-0.11,,,,,-2.53,-3.64,1.66,-0.87,-0.26,104698,2022,10469,2루수,29000.0,12.0,103.0,0.0,29000.0
486,486,배정대,KT 위즈,144,134,1195.2,-0.118,321.0,313.0,5.0,3.0,99.1,2.39,-2.52,1.16,0.21,,,,,,-1.14,-1.14,0.0,-1.14,-0.118,112128,2022,11212,중견수,26000.0,15.0,115.0,0.0,26000.0
487,487,라모스,KT 위즈,18,18,157.0,-0.191,30.0,27.0,1.0,2.0,93.3,1.61,-0.71,0.35,-0.69,,,,,,-1.05,-8.41,-0.8,-1.85,-0.108,150008,2022,15000,우익수,97500.0,4.0,40.0,0.0,97500.0
488,488,박병호,KT 위즈,107,105,873.0,-0.22,942.0,861.0,74.0,7.0,99.3,9.64,6.66,,0.17,,-0.21,,,,6.63,7.7,-8.76,-2.13,0.683,104708,2022,10470,1루수,60000.0,6.0,49.0,23333.0,83333.0
489,489,주권,KT 위즈,58,0,50.2,,7.0,2.0,5.0,0.0,100.0,1.24,,,,,,,,,0.0,0.0,,,0.0,113238,2022,11323,투수,29500.0,11.0,102.0,0.0,29500.0
490,490,이정현,KT 위즈,3,0,3.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,129378,2022,12937,투수,3500.0,48.0,475.0,0.0,3500.0
491,491,이상우,KT 위즈,2,0,3.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,150908,2022,15090,투수,3000.0,59.0,581.0,0.0,3000.0
492,492,김재윤,KT 위즈,61,0,66.1,,3.0,2.0,1.0,0.0,100.0,0.41,,,,,,,,,0.0,0.0,,,0.0,114898,2022,11489,투수,28000.0,13.0,105.0,0.0,28000.0
493,493,심재민,KT 위즈,42,1,43.1,,11.0,4.0,7.0,0.0,100.0,2.28,,,,,,,,,0.0,0.0,,,0.0,113118,2022,11311,투수,8200.0,32.0,269.0,0.0,8200.0
494,494,배제성,KT 위즈,24,18,107.0,,26.0,6.0,18.0,2.0,92.3,2.02,,,,,,,,,0.0,0.0,,,0.0,113948,2022,11394,투수,27000.0,14.0,111.0,0.0,27000.0
495,495,쿠에바스,KT 위즈,2,2,11.0,,1.0,1.0,0.0,0.0,100.0,0.82,,,,,,,,,0.0,,,,0.0,139428,2022,13942,투수,130000.0,2.0,24.0,0.0,130000.0
496,496,김민수,KT 위즈,76,0,80.2,,18.0,3.0,13.0,2.0,88.9,1.79,,,,,,,,,0.0,,,,0.0,113178,2022,11317,투수,11500.0,23.0,207.0,0.0,11500.0
497,497,류희운,한화 이글스,8,0,5.2,,1.0,1.0,0.0,0.0,100.0,1.59,,,,,,,,,0.0,0.0,,,0.0,126558,2022,12655,투수,3300.0,49.0,500.0,0.0,3300.0
498,498,고명성,KT 위즈,1,0,1.0,,2.0,1.0,1.0,0.0,100.0,18.0,0.29,,0.0,,,,,,0.29,41.98,,,0.028,131718,2022,13171,유격수,3100.0,55.0,559.0,0.0,3100.0
499,499,지명성,KT 위즈,2,0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,147758,2022,14775,투수,10200.0,26.0,225.0,0.0,10200.0
500,500,박영현,KT 위즈,52,0,51.2,,7.0,0.0,6.0,1.0,85.7,1.05,,,,,,,,,0.0,0.0,,,0.0,150898,2022,15089,투수,3000.0,59.0,581.0,0.0,3000.0
501,501,고영표,KT 위즈,28,28,182.1,,57.0,18.0,35.0,4.0,93.0,2.62,,,,,,,,,0.0,,,,0.0,113088,2022,11308,투수,30000.0,10.0,93.0,0.0,30000.0
502,502,강민호,삼성 라이온즈,95,84,714.1,0.808,591.0,546.0,41.0,4.0,99.3,7.4,-1.33,,0.73,,0.08,-0.57,0.97,,-0.42,-0.46,8.26,7.84,-0.043,102323,2022,10232,포수,60000.0,8.0,47.0,30000.0,90000.0
503,503,김태군,삼성 라이온즈,69,40,390.0,0.611,350.0,323.0,26.0,1.0,99.7,8.05,0.35,,0.7,,0.08,1.02,-0.46,,1.83,2.58,4.1,5.93,0.188,104593,2022,10459,포수,20000.0,14.0,134.0,0.0,20000.0
504,504,김재성,삼성 라이온즈,26,18,171.2,0.082,140.0,133.0,5.0,2.0,98.6,7.23,0.17,,-0.44,,,-0.44,-0.56,,-1.1,-2.51,1.9,0.8,-0.113,113443,2022,11344,포수,4500.0,42.0,403.0,0.0,4500.0
505,505,이태훈,삼성 라이온즈,3,1,10.0,0.058,9.0,8.0,1.0,0.0,100.0,8.1,0.63,,0.01,,,,,,0.64,9.23,-0.08,0.56,0.066,131603,2022,13160,1루수,3500.0,52.0,475.0,0.0,3500.0
506,506,이병헌,삼성 라이온즈,3,2,11.0,0.016,12.0,9.0,3.0,0.0,100.0,9.82,0.0,,0.03,,,-0.02,0.05,,0.05,2.63,0.1,0.15,0.006,141173,2022,14117,포수,3000.0,59.0,581.0,0.0,3000.0
507,507,김동엽,삼성 라이온즈,9,5,45.0,0.003,11.0,11.0,0.0,0.0,100.0,2.2,0.63,-0.5,0.07,,,,,,0.2,0.97,-0.17,0.03,0.021,125483,2022,12548,좌익수,15000.0,18.0,163.0,0.0,15000.0
508,508,구자욱,삼성 라이온즈,97,96,838.2,-0.933,175.0,166.0,5.0,4.0,97.7,1.84,-4.38,0.1,-0.45,,,,,,-4.73,-6.88,-4.32,-9.05,-0.488,108923,2022,10892,우익수,250000.0,1.0,7.0,0.0,250000.0
509,509,오재일,삼성 라이온즈,119,112,949.0,-1.012,963.0,881.0,77.0,5.0,99.5,9.09,-1.05,,0.71,,-0.16,,,,-0.5,-0.53,-9.32,-9.82,-0.051,104003,2022,10400,1루수,60000.0,4.0,27.0,60000.0,120000.0
510,510,홍정우,삼성 라이온즈,25,0,26.2,,8.0,2.0,6.0,0.0,100.0,2.7,,,,,,,,,0.0,0.0,,,0.0,132423,2022,13242,투수,5300.0,36.0,368.0,0.0,5300.0
511,511,우규민,삼성 라이온즈,60,0,47.0,,10.0,1.0,9.0,0.0,100.0,1.91,,,,,,,,,0.0,0.0,,,0.0,105233,2022,10523,투수,20000.0,14.0,134.0,0.0,20000.0
512,512,김서준,삼성 라이온즈,3,0,2.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,150393,2022,15039,투수,3000.0,59.0,581.0,0.0,3000.0
513,513,박주혁,삼성 라이온즈,8,0,6.2,,1.0,0.0,1.0,0.0,100.0,1.35,,,,,,,,,0.0,0.0,,,0.0,146683,2022,14668,투수,3300.0,53.0,500.0,0.0,3300.0
514,514,오승환,삼성 라이온즈,56,0,57.0,,5.0,3.0,1.0,1.0,80.0,0.63,,,,,,,,,0.0,0.0,,,0.0,103673,2022,10367,투수,160000.0,2.0,16.0,0.0,160000.0
515,515,이상민,삼성 라이온즈,45,0,29.1,,6.0,2.0,3.0,1.0,83.3,1.53,,,,,,,,,0.0,0.0,,,0.0,111693,2022,11169,투수,5500.0,34.0,360.0,0.0,5500.0
516,516,박성한,SSG 랜더스,138,131,1176.0,2.029,615.0,215.0,376.0,24.0,96.1,4.52,7.73,,0.5,0.26,,,,,8.48,8.73,11.2,19.68,0.874,129224,2022,12922,유격수,14000.0,23.0,173.0,0.0,14000.0
517,517,김민식,SSG 랜더스,77,47,447.0,0.667,365.0,328.0,34.0,3.0,99.2,7.29,0.12,,-0.09,,-0.09,1.52,0.74,,1.98,2.74,4.49,6.47,0.204,107074,2022,10707,포수,9500.0,31.0,246.0,0.0,9500.0
518,518,이재원,SSG 랜더스,100,78,660.1,0.478,591.0,567.0,20.0,4.0,99.3,8.0,-0.42,,0.08,,-0.4,-0.32,-1.12,,-1.84,-2.53,6.48,4.64,-0.19,100824,2022,10082,포수,100000.0,9.0,37.0,0.0,100000.0
519,519,김강민,SSG 랜더스,60,35,341.0,0.19,85.0,85.0,0.0,0.0,100.0,2.24,0.87,0.5,0.47,,,,,,1.84,3.16,0.0,1.84,0.19,101084,2022,10108,중견수,16000.0,19.0,160.0,0.0,16000.0
520,520,이흥련,SSG 랜더스,22,15,139.0,0.185,114.0,109.0,5.0,0.0,100.0,7.38,0.63,,0.42,,0.09,-0.62,-0.07,,0.47,3.08,1.32,1.79,0.049,111084,2022,11108,포수,9000.0,32.0,252.0,0.0,9000.0
521,521,최정,SSG 랜더스,117,115,958.1,0.168,253.0,71.0,170.0,12.0,95.3,2.26,1.4,,-0.14,0.38,-0.02,,,,1.63,1.93,0.0,1.63,0.168,101064,2022,10106,3루수,120000.0,7.0,27.0,0.0,120000.0
522,522,추신수,SSG 랜더스,2,2,17.0,0.055,4.0,4.0,0.0,0.0,100.0,2.12,0.59,,0.03,,,,,,0.62,0.8,-0.09,0.53,0.064,148884,2022,14888,우익수,270000.0,2.0,5.0,0.0,270000.0
523,523,라가레스,SSG 랜더스,46,46,394.2,0.048,101.0,97.0,2.0,2.0,98.0,2.26,3.09,-0.29,-0.37,,,,,,2.42,7.12,-1.96,0.46,0.25,151514,2022,15151,좌익수,52000.0,12.0,71.0,0.0,52000.0
524,524,최준우,SSG 랜더스,6,4,25.0,0.011,21.0,9.0,11.0,1.0,95.2,7.2,0.69,,-0.45,-0.25,,,,,-0.01,-0.08,0.11,0.1,-0.001,131284,2022,13128,2루수,4500.0,43.0,403.0,0.0,4500.0
525,525,이현석,SSG 랜더스,9,3,35.0,0.004,28.0,25.0,2.0,1.0,96.4,6.94,0.0,,-0.38,,,-0.28,0.62,,-0.23,-3.63,0.26,0.04,-0.023,113694,2022,11369,포수,5000.0,42.0,376.0,0.0,5000.0
526,526,조형우,SSG 랜더스,5,1,20.0,-0.017,19.0,19.0,0.0,0.0,100.0,8.55,0.0,,0.06,,,-0.29,-0.17,,-0.36,-5.7,0.19,-0.16,-0.037,148064,2022,14806,포수,16000.0,19.0,160.0,0.0,16000.0
527,527,한유섬,SSG 랜더스,120,114,979.2,-0.033,214.0,210.0,4.0,0.0,100.0,1.97,2.31,0.55,1.73,,,,,,4.6,4.91,-4.92,-0.32,0.474,108154,2022,10815,우익수,240000.0,3.0,10.0,0.0,240000.0
528,528,크론,SSG 랜더스,63,61,533.2,-0.71,588.0,542.0,43.0,3.0,99.5,9.87,-2.09,,0.4,,-0.12,,,,-1.81,-3.9,-5.08,-6.89,-0.187,150064,2022,15006,1루수,97500.0,10.0,40.0,0.0,97500.0
529,529,전의산,SSG 랜더스,62,56,477.2,-0.824,478.0,441.0,29.0,8.0,98.3,8.86,-3.04,,-0.12,,-0.19,,,,-3.35,-6.26,-4.64,-7.99,-0.345,146994,2022,14699,1루수,3000.0,55.0,581.0,0.0,3000.0
530,530,폰트,SSG 랜더스,28,28,184.0,,21.0,4.0,16.0,1.0,95.2,0.98,,,,,,,,,0.0,,,,0.0,147594,2022,14759,투수,169000.0,5.0,15.0,0.0,169000.0
531,531,서동민,SSG 랜더스,19,0,21.0,,3.0,0.0,1.0,2.0,33.3,0.43,,,,,,,,,0.0,0.0,,,0.0,131914,2022,13191,투수,4000.0,44.0,423.0,0.0,4000.0
532,532,김택형,SSG 랜더스,64,0,60.1,,10.0,3.0,6.0,1.0,90.0,1.34,,,,,,,,,0.0,0.0,,,0.0,113734,2022,11373,투수,12500.0,24.0,188.0,0.0,12500.0
533,533,박민호,SSG 랜더스,22,0,22.0,,4.0,1.0,3.0,0.0,100.0,1.64,,,,,,,,,0.0,0.0,,,0.0,112364,2022,11236,투수,12000.0,25.0,193.0,0.0,12000.0
534,534,최민준,SSG 랜더스,51,1,68.1,,17.0,6.0,10.0,1.0,94.1,2.11,,,,,,,,,0.0,0.0,,,0.0,131264,2022,13126,투수,6500.0,36.0,313.0,0.0,6500.0
535,535,고효준,SSG 랜더스,45,0,38.2,,8.0,3.0,4.0,1.0,87.5,1.63,,,,,,,,,0.0,0.0,,,0.0,101244,2022,10124,투수,4000.0,44.0,423.0,0.0,4000.0
536,536,조요한,SSG 랜더스,21,0,19.1,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,,,,0.0,148584,2022,14858,투수,7300.0,35.0,289.0,0.0,7300.0
537,537,양의지,NC 다이노스,96,89,736.2,1.33,744.0,688.0,54.0,2.0,99.7,9.07,0.75,,1.28,,0.31,1.46,0.46,,4.12,4.56,8.78,12.9,0.425,101655,2022,10165,포수,100000.0,4.0,37.0,0.0,100000.0
538,538,박민우,NC 다이노스,100,97,840.0,0.591,451.0,197.0,246.0,8.0,98.2,4.75,0.98,,0.01,0.32,,,,,1.32,1.82,4.42,5.74,0.136,111375,2022,11137,2루수,41000.0,9.0,81.0,0.0,41000.0
539,539,박대온,NC 다이노스,58,37,338.1,0.333,324.0,309.0,13.0,2.0,99.4,8.57,-0.85,,0.55,,,-0.57,1.37,,0.09,0.22,3.14,3.23,0.009,112465,2022,11246,포수,4000.0,42.0,423.0,0.0,4000.0
540,540,김응민,NC 다이노스,34,17,179.2,0.128,181.0,163.0,17.0,1.0,99.4,9.02,0.3,,0.06,,0.09,-0.13,-1.12,,-0.47,-1.97,1.7,1.24,-0.048,108905,2022,10890,포수,4900.0,37.0,391.0,0.0,4900.0
541,541,손아섭,NC 다이노스,108,108,894.2,0.068,203.0,193.0,7.0,3.0,98.5,2.01,4.65,0.69,0.13,,,,,,5.47,5.71,-4.81,0.66,0.564,102615,2022,10261,우익수,150000.0,3.0,11.0,65000.0,215000.0
542,542,윤형준,NC 다이노스,23,14,121.0,0.024,109.0,99.0,10.0,0.0,100.0,8.11,0.9,,0.09,,0.14,,,,1.13,4.64,-0.9,0.23,0.116,111355,2022,11135,1루수,4000.0,42.0,423.0,0.0,4000.0
543,543,이재용,NC 다이노스,7,0,15.0,-0.056,15.0,13.0,1.0,1.0,93.3,8.4,0.0,,-0.44,,,0.41,-0.94,,-0.69,-12.37,0.14,-0.54,-0.071,129025,2022,12902,포수,3000.0,53.0,581.0,0.0,3000.0
544,544,정범모,NC 다이노스,4,1,17.0,-0.095,20.0,20.0,0.0,0.0,100.0,10.59,-0.08,,0.05,,,-1.16,0.22,,-1.04,-29.96,0.12,-0.92,-0.107,107725,2022,10772,포수,4700.0,38.0,397.0,0.0,4700.0
545,545,전민수,NC 다이노스,3,1,12.0,-0.107,3.0,2.0,1.0,0.0,100.0,2.25,-1.18,0.17,0.02,,,,,,-0.99,-7.15,-0.05,-1.04,-0.102,104175,2022,10417,좌익수,5000.0,36.0,376.0,0.0,5000.0
546,546,원종현,NC 다이노스,67,0,63.1,,13.0,3.0,8.0,2.0,84.6,1.56,,,,,,,,,0.0,0.0,,,0.0,111615,2022,11161,투수,27000.0,12.0,111.0,0.0,27000.0
547,547,김진호,NC 다이노스,36,0,42.2,,10.0,1.0,8.0,1.0,90.0,1.9,,,,,,,,,0.0,0.0,,,0.0,128975,2022,12897,투수,3000.0,53.0,581.0,0.0,3000.0
548,548,신민혁,NC 다이노스,26,23,118.1,,22.0,9.0,13.0,0.0,100.0,1.67,,,,,,,,,0.0,,,,0.0,130855,2022,13085,투수,12000.0,21.0,193.0,0.0,12000.0
549,549,김태경,NC 다이노스,16,7,44.1,,8.0,5.0,2.0,1.0,87.5,1.42,,,,,,,,,0.0,0.0,,,0.0,145935,2022,14593,투수,3300.0,48.0,500.0,0.0,3300.0
550,550,이용준,NC 다이노스,10,2,22.0,,3.0,0.0,2.0,1.0,66.7,0.82,,,,,,,,,0.0,0.0,,,0.0,147635,2022,14763,투수,13000.0,18.0,183.0,0.0,13000.0
551,551,이용찬,NC 다이노스,58,0,60.2,,9.0,2.0,6.0,1.0,88.9,1.19,,,,,,,,,0.0,0.0,,,0.0,102175,2022,10217,투수,40000.0,8.0,68.0,16666.0,56666.0
552,552,하준영,NC 다이노스,47,0,39.0,,12.0,4.0,7.0,1.0,91.7,2.54,,,,,,,,,0.0,0.0,,,0.0,131155,2022,13115,투수,4000.0,42.0,423.0,0.0,4000.0
553,553,류진욱,NC 다이노스,51,0,46.1,,9.0,2.0,5.0,2.0,77.8,1.36,,,,,,,,,0.0,0.0,,,0.0,113555,2022,11355,투수,7500.0,30.0,286.0,0.0,7500.0
554,554,한재승,NC 다이노스,12,0,10.2,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,147645,2022,14764,투수,10000.0,25.0,228.0,0.0,10000.0
555,555,박세혁,두산 베어스,126,110,884.0,1.04,762.0,689.0,68.0,5.0,99.3,7.71,-0.47,,0.28,,0.26,-0.95,2.1,,0.59,0.66,9.5,10.09,0.06,108911,2022,10891,포수,30000.0,10.0,93.0,0.0,30000.0
556,556,장승현,두산 베어스,59,24,260.1,0.437,212.0,194.0,14.0,4.0,98.1,7.19,0.51,,-0.66,,0.09,0.36,2.06,,1.74,4.17,2.5,4.24,0.179,110971,2022,11097,포수,7800.0,34.0,284.0,0.0,7800.0
557,557,정수빈,두산 베어스,124,109,979.2,0.263,293.0,289.0,3.0,1.0,99.7,2.68,1.1,0.57,0.88,,,,,,2.55,2.89,0.0,2.55,0.263,101951,2022,10195,중견수,60000.0,5.0,48.0,26666.0,86666.0
558,558,안승한,두산 베어스,29,8,96.0,0.084,87.0,77.0,10.0,0.0,100.0,8.16,-0.13,,0.29,,0.09,0.94,-1.82,,-0.09,-0.45,0.91,0.82,-0.01,113281,2022,11328,포수,3700.0,48.0,464.0,0.0,3700.0
559,559,박유연,두산 베어스,10,2,32.0,-0.057,32.0,29.0,3.0,0.0,100.0,9.0,0.0,,0.1,,,-0.25,-0.98,,-0.84,-9.33,0.29,-0.55,-0.087,128921,2022,12892,포수,3000.0,63.0,581.0,0.0,3000.0
560,560,김태근,두산 베어스,2,2,16.1,-0.105,4.0,4.0,0.0,0.0,100.0,2.2,-1.06,0.02,0.02,,,,,,-1.02,-73.21,0.0,-1.02,-0.105,141751,2022,14175,좌익수,3000.0,63.0,581.0,0.0,3000.0
561,561,페르난데스,두산 베어스,29,29,243.0,-0.399,240.0,227.0,11.0,2.0,99.2,8.81,-0.44,,-0.3,,-0.51,,,,-1.25,-1.29,-2.62,-3.87,-0.128,139271,2022,13927,1루수,104000.0,4.0,33.0,0.0,104000.0
562,562,김재환,두산 베어스,105,104,825.2,-0.99,200.0,191.0,6.0,3.0,98.5,2.15,-4.24,-0.9,-0.21,,,,,,-5.34,-6.01,-4.26,-9.6,-0.551,106431,2022,10643,좌익수,150000.0,1.0,3.0,137500.0,287500.0
563,563,양석환,두산 베어스,85,83,685.0,-1.191,694.0,629.0,55.0,10.0,98.6,8.99,-4.42,,0.03,,-0.22,,,,-4.61,-6.21,-6.94,-11.55,-0.476,112131,2022,11213,1루수,39000.0,8.0,85.0,0.0,39000.0
564,564,김명신,두산 베어스,67,0,79.2,,13.0,4.0,9.0,0.0,100.0,1.47,,,,,,,,,0.0,0.0,,,0.0,128471,2022,12847,투수,10000.0,27.0,228.0,0.0,10000.0
565,565,장원준,두산 베어스,27,0,17.0,,1.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,102991,2022,10299,투수,5000.0,42.0,376.0,0.0,5000.0
566,566,김강률,두산 베어스,26,0,24.2,,2.0,1.0,1.0,0.0,100.0,0.73,,,,,,,,,0.0,0.0,,,0.0,106901,2022,10690,투수,22500.0,15.0,130.0,0.0,22500.0
567,567,최용제,두산 베어스,1,0,1.0,,1.0,1.0,0.0,0.0,100.0,9.0,0.0,,0.0,,,,0.03,,0.02,3.52,,,0.003,126491,2022,12649,포수,6500.0,36.0,313.0,0.0,6500.0
568,568,김동주,두산 베어스,10,0,16.2,,3.0,2.0,0.0,1.0,66.7,1.08,,,,,,,,,0.0,0.0,,,0.0,147691,2022,14769,투수,15000.0,17.0,163.0,0.0,15000.0
569,569,윤명준,두산 베어스,20,0,22.1,,5.0,1.0,4.0,0.0,100.0,2.01,,,,,,,,,0.0,0.0,,,0.0,108851,2022,10885,투수,14000.0,20.0,173.0,0.0,14000.0
570,570,박정수,두산 베어스,12,0,19.2,,3.0,1.0,2.0,0.0,100.0,1.37,,,,,,,,,0.0,0.0,,,0.0,113001,2022,11300,투수,5000.0,42.0,376.0,0.0,5000.0
571,571,이영하,두산 베어스,21,20,98.2,,23.0,3.0,18.0,2.0,91.3,1.92,,,,,,,,,0.0,,,,0.0,125681,2022,12568,투수,16000.0,16.0,160.0,0.0,16000.0
572,572,박신지,두산 베어스,29,9,61.2,,15.0,4.0,9.0,2.0,86.7,1.9,,,,,,,,,0.0,0.0,,,0.0,130701,2022,13070,투수,3100.0,60.0,559.0,0.0,3100.0
573,573,임창민,두산 베어스,30,0,27.1,,4.0,1.0,2.0,1.0,75.0,0.99,,,,,,,,,0.0,0.0,,,0.0,104521,2022,10452,투수,12000.0,23.0,193.0,0.0,12000.0
574,574,홍건희,두산 베어스,58,0,62.0,,17.0,5.0,12.0,0.0,100.0,2.47,,,,,,,,,0.0,0.0,,,0.0,106961,2022,10696,투수,25000.0,14.0,121.0,0.0,25000.0
575,575,이승진,두산 베어스,34,0,31.1,,3.0,2.0,1.0,0.0,100.0,0.86,,,,,,,,,0.0,0.0,,,0.0,126781,2022,12678,투수,11000.0,26.0,212.0,0.0,11000.0
576,576,정철원,두산 베어스,58,0,72.2,,22.0,4.0,18.0,0.0,100.0,2.72,,,,,,,,,0.0,0.0,,,0.0,130711,2022,13071,투수,3000.0,63.0,581.0,0.0,3000.0
577,577,김지용,두산 베어스,17,0,19.1,,3.0,1.0,2.0,0.0,100.0,1.4,,,,,,,,,0.0,0.0,,,0.0,107471,2022,10747,투수,6000.0,39.0,334.0,0.0,6000.0
578,578,이지영,키움 히어로즈,137,102,994.2,1.125,906.0,818.0,77.0,11.0,98.8,8.1,-0.22,,-1.32,,0.21,0.01,2.44,,0.38,0.4,10.54,10.92,0.039,103127,2022,10312,포수,30000.0,9.0,93.0,0.0,30000.0
579,579,이정후,키움 히어로즈,134,132,1155.1,0.203,313.0,304.0,7.0,2.0,99.4,2.42,-0.24,1.57,0.64,,,,,,1.97,2.0,0.0,1.97,0.203,129067,2022,12906,중견수,75000.0,4.0,57.0,0.0,75000.0
580,580,김웅빈,키움 히어로즈,11,9,77.2,0.164,79.0,70.0,8.0,1.0,98.7,9.04,2.46,,0.06,,-0.19,,,,2.33,7.45,-0.74,1.59,0.24,125037,2022,12503,3루수,7000.0,26.0,291.0,0.0,7000.0
581,581,박동원,KIA 타이거즈,7,6,48.0,0.084,42.0,38.0,3.0,1.0,97.6,7.69,-0.08,,-0.34,,0.09,0.0,0.85,,0.27,0.31,0.55,0.82,0.027,103877,2022,10387,포수,31000.0,9.0,91.0,0.0,31000.0
582,582,임지열,키움 히어로즈,22,18,155.0,0.044,41.0,39.0,2.0,0.0,100.0,2.38,0.8,0.19,0.23,,,,,,1.22,4.4,-0.8,0.42,0.126,112257,2022,11225,1루수,3200.0,49.0,525.0,0.0,3200.0
583,583,김재현,키움 히어로즈,56,31,217.1,-0.01,171.0,149.0,18.0,4.0,97.7,6.92,0.65,,-0.79,,0.09,0.06,-3.02,,-2.11,-5.43,2.02,-0.09,-0.218,108707,2022,10870,포수,6500.0,29.0,313.0,0.0,6500.0
584,584,김시앙,키움 히어로즈,12,5,36.1,-0.04,34.0,32.0,1.0,1.0,97.1,8.17,-0.07,,-0.37,,,-0.06,-0.27,,-0.7,-7.71,0.31,-0.38,-0.072,148517,2022,14851,포수,8000.0,23.0,273.0,0.0,8000.0
585,585,김수환,키움 히어로즈,44,42,297.0,-0.446,305.0,275.0,27.0,3.0,99.0,9.15,-1.7,,0.22,,-0.01,,,,-1.49,-3.75,-2.84,-4.33,-0.153,130967,2022,13096,1루수,3400.0,46.0,491.0,0.0,3400.0
586,586,푸이그,키움 히어로즈,96,96,842.2,-1.043,164.0,150.0,8.0,6.0,96.3,1.69,-5.57,1.06,-1.41,,,,,,-5.92,-6.76,-4.2,-10.12,-0.61,150047,2022,15004,우익수,130000.0,1.0,24.0,0.0,130000.0
587,587,박승주,키움 히어로즈,26,0,25.0,,2.0,0.0,2.0,0.0,100.0,0.72,,,,,,,,,0.0,0.0,,,0.0,129897,2022,12989,투수,3200.0,49.0,525.0,0.0,3200.0
588,588,애플러,키움 히어로즈,33,25,140.1,,26.0,9.0,13.0,4.0,84.6,1.41,,,,,,,,,0.0,0.0,,,0.0,150057,2022,15005,투수,35750.0,6.0,87.0,0.0,35750.0
