Name_x,포지션,fid_G,fid_GS,fid_IP,TC,PO,Ass,E,F%,RF9,수비 관련 득점 기여도,수비 관련 득점 기여도.1,수비 관련 득점 기여도.2,수비 관련 득점 기여도.3,수비 관련 득점 기여도.4,수비 관련 득점 기여도.5,수비 관련 득점 기여도.6,수비 관련 득점 기여도.7,수비 관련 득점 기여도.8,수비 관련 득점 기여도.9,POSAdj,RAAwithPOS,WAAwoPOS,WAAwithPOS▼,팀,pid,pit_G,pit_GS,GR,GF,CG,SHO,W,L,S,HD,pit_IP,ER,R_x,rRA,TBF,H_x,2B_x,3B_x,HR_x,BB_x,HP_x,IB_x,SO_x,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼_x,bat_G,oWAR,dWAR,PA,ePA,AB,R_y,H_y,2B_y,3B_y,HR_y,TB,RBI,SB,CS,BB_y,HP_y,IB_y,SO_y,GDP,SH,SF,비율,비율.1,비율.2,비율.3,비율.4,비율.5,WAR▼_y,Name_y,연봉(만원),WAR,WAR당 연봉
김태근,중견수,7,1,21.0,3,3,0,0,100.0,1.29,-1.07,-0.48,0.04,0,0,0,0,0,-1.5,-5.03,0.0,-1.5,-0.137,-0.137,두산 베어스,14175.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김태근,3400,-0.72,-4729
최정원,중견수,37,20,184.1,76,74,0,2,97.4,3.61,4.35,-0.07,-0.62,0,0,0,0,0,3.66,8.1,0.0,3.66,0.334,0.334,NC 다이노스,14221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.55,0.06,155,154,131,33,37,5,0,1,45,14,7,3,17,4,0,34,1,1,2,0.282,0.377,0.344,0.721,0.131,99.0,0.62,최정원,6600,0.82,8096
최지훈,중견수,119,113,989.2,249,237,5,7,97.2,2.2,-2.9,1.1,-1.45,0,0,0,0,0,-3.25,-3.74,0.0,-3.25,-0.297,-0.297,SSG 랜더스,14587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2.03,-0.27,543,537,483,89,133,22,7,11,202,49,32,5,50,2,0,71,5,6,2,0.275,0.345,0.418,0.763,0.128,92.2,1.76,최지훈,25000,2.05,12167
이주형,중견수,48,40,341.0,104,102,1,1,99.0,2.72,2.02,-0.34,0.21,0,0,0,0,0,1.88,2.36,0.0,1.88,0.172,0.172,키움 히어로즈,14591.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이주형,6600,2.51,2634
박시원,중견수,27,19,168.1,51,49,2,0,100.0,2.73,0.71,0.62,0.35,0,0,0,0,0,1.68,4.41,0.0,1.68,0.154,0.154,NC 다이노스,14597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,-0.26,-0.2,158,156,141,17,33,5,1,2,46,17,3,0,14,0,0,46,2,2,1,0.234,0.301,0.326,0.627,0.08,60.9,-0.46,박시원,3000,-0.27,-11284
천성호,중견수,1,0,1.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,KT 위즈,14606.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,천성호,4500,0.08,54946
김지찬,중견수,117,103,859.0,262,259,0,3,98.9,2.71,4.85,0.22,0.28,0,0,0,0,0,5.35,5.71,0.0,5.35,0.489,0.489,삼성 라이온즈,14618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,3.58,0.41,535,521,453,102,143,16,3,3,174,36,42,4,60,9,2,40,5,12,1,0.316,0.405,0.384,0.789,0.157,112.7,3.98,김지찬,16000,4.59,3485
황성빈,중견수,65,58,453.2,92,87,3,2,97.8,1.79,-4.87,0.36,-0.06,0,0,0,0,0,-4.57,-5.27,0.0,-4.57,-0.418,-0.418,롯데 자이언츠,14642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,2.46,-0.13,406,400,366,94,117,15,8,4,160,26,51,10,31,2,0,56,3,6,1,0.32,0.375,0.437,0.812,0.153,109.0,2.33,황성빈,7600,2.15,3532
박영빈,중견수,2,0,2.0,0,0,0,0,0.0,0.0,-1.18,0,0.0,0,0,0,0,0,-1.17,-8.88,0.0,-1.17,-0.107,-0.107,NC 다이노스,14661.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,박영빈,3200,-0.12,-27206
이인한,중견수,1,0,2.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0.12,0,0,0.0,0,롯데 자이언츠,14690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.1,0.0,5,5,4,0,2,0,0,0,2,2,0,0,0,1,0,1,0,0,0,0.5,0.6,0.5,1.1,0.313,217.3,0.1,이인한,3000,0.12,24573
임종찬,중견수,16,15,105.0,25,23,2,0,100.0,2.14,-1.92,-0.16,0.22,0,0,0,0,0,-1.86,-11.17,0.0,-1.86,-0.17,-0.17,한화 이글스,14706.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,-0.2,-0.03,64,64,57,10,9,3,2,0,16,7,0,1,6,1,0,19,2,0,0,0.158,0.25,0.281,0.531,0.048,35.5,-0.24,임종찬,3400,-0.22,-15452
이영빈,중견수,1,0,1.0,2,2,0,0,100.0,18.0,0.87,0,0.0,0,0,0,0,0,0.87,4.06,0,0,0.08,0,LG 트윈스,14783.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이영빈,5500,0.00,2305239
장재영,중견수,17,16,126.1,25,24,1,0,100.0,1.78,-1.73,-0.48,0.26,0,0,0,0,0,-1.95,-7.39,0.0,-1.95,-0.178,-0.178,키움 히어로즈,14784.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,장재영,4000,-0.41,-9657
김현준,중견수,33,12,130.1,51,48,3,0,100.0,3.52,-1.93,0.57,0.27,0,0,0,0,0,-1.08,-1.98,0.0,-1.08,-0.099,-0.099,삼성 라이온즈,14867.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김현준,14000,0.04,396434
소크라테스,중견수,52,47,366.2,97,93,2,2,97.9,2.33,2.5,0.06,-0.24,0,0,0,0,0,2.32,2.39,0.0,2.32,0.212,0.212,KIA 타이거즈,14996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,소크라테스,50000,4.06,12324
김재혁,중견수,11,1,27.0,6,6,0,0,100.0,2.0,-1.24,-0.32,0.06,0,0,0,0,0,-1.5,-6.18,0.0,-1.5,-0.137,-0.137,삼성 라이온즈,15036.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김재혁,3000,-0.22,-13581
윤동희,중견수,88,81,696.2,210,204,2,4,98.1,2.66,4.45,0.26,-0.56,0,0,0,0,0,4.16,4.25,0.0,4.16,0.38,0.38,롯데 자이언츠,15048.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,2.9,0.23,613,610,532,97,156,35,4,14,241,85,7,8,67,7,1,114,10,2,5,0.293,0.376,0.453,0.829,0.159,113.1,3.13,윤동희,9000,3.72,2419
최원영,중견수,14,5,45.0,10,9,0,1,90.0,1.8,0.65,-0.36,-0.41,0,0,0,0,0,-0.12,-0.29,0.0,-0.12,-0.011,-0.011,LG 트윈스,15084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,최원영,3000,0.25,11916
김병준,중견수,16,3,41.0,15,13,2,0,100.0,3.29,1.46,0.0,0.09,0,0,0,0,0,1.55,6.38,0.0,1.55,0.142,0.142,KT 위즈,15097.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.15,0.01,16,16,14,9,5,0,0,0,5,1,0,0,2,0,0,2,0,0,0,0.357,0.438,0.357,0.795,0.162,121.4,0.16,김병준,3100,0.27,11466
박수종,중견수,56,23,253.1,88,84,0,4,95.5,2.98,2.65,-0.37,-1.48,0,0,0,0,0,0.79,1.42,0.0,0.79,0.072,0.072,키움 히어로즈,15132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,-0.05,0.11,148,144,129,23,33,5,1,0,40,6,3,0,13,2,0,17,4,4,0,0.256,0.333,0.31,0.643,0.097,73.8,0.05,박수종,4000,0.25,15819
이상혁,중견수,6,1,22.0,7,7,0,0,100.0,2.86,-0.33,-0.72,0.05,0,0,0,0,0,-1.01,-3.38,0.0,-1.01,-0.092,-0.092,한화 이글스,15139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-0.09,-0.12,15,15,13,13,2,0,0,0,2,0,5,2,2,0,0,5,0,0,0,0.154,0.267,0.154,0.421,0.019,13.9,-0.21,이상혁,3100,-0.11,-28290
김민석,중견수,3,3,23.1,10,10,0,0,100.0,3.86,-0.57,-0.31,0.05,0,0,0,0,0,-0.83,-2.9,0.0,-0.83,-0.075,-0.075,롯데 자이언츠,15253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,김민석,8500,-0.32,-26589
정준영,중견수,3,2,13.0,3,3,0,0,100.0,2.08,0.52,-0.31,0.03,0,0,0,0,0,0.24,0.79,0.0,0.24,0.022,0.022,KT 위즈,15519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,정준영,4200,0.41,10337
에레디아,중견수,2,1,14.0,3,3,0,0,100.0,1.93,0.38,0.03,0.03,0,0,0,0,0,0.44,0.46,0.0,0.44,0.04,0.04,SSG 랜더스,15530.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,에레디아,115000,4.89,23509
김동혁,중견수,20,0,44.0,20,18,0,2,90.0,3.68,1.06,-0.07,-0.91,0,0,0,0,0,0.07,0.27,0.0,0.07,0.007,0.007,롯데 자이언츠,15645.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.15,0.01,17,17,15,8,3,0,1,0,5,1,3,1,2,0,0,5,0,0,0,0.2,0.294,0.333,0.627,0.086,60.6,0.16,김동혁,3100,0.21,14524
도슨,중견수,25,22,185.2,58,58,0,0,100.0,2.81,-1.11,-0.48,0.39,0,0,0,0,0,-1.2,-1.82,0.0,-1.2,-0.11,-0.11,키움 히어로즈,15652.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,도슨,55000,3.42,16102
김현종,중견수,6,0,17.0,5,5,0,0,100.0,2.65,0.88,-0.03,0.04,0,0,0,0,0,0.89,7.51,0.0,0.89,0.081,0.081,LG 트윈스,16013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,-0.03,0.09,16,16,15,8,3,1,0,0,4,2,0,0,0,1,0,4,0,0,0,0.2,0.25,0.267,0.517,0.042,31.9,0.06,김현종,3000,0.17,17163
정현승,중견수,4,3,23.0,6,6,0,0,100.0,2.35,-1.29,-0.02,0.05,0,0,0,0,0,-1.26,-7.9,0.0,-1.26,-0.115,-0.115,SSG 랜더스,16043.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,정현승,3000,-0.24,-12319
전다민,중견수,5,1,16.0,4,4,0,0,100.0,2.25,0.34,-0.46,0.03,0,0,0,0,0,-0.09,-0.53,0.0,-0.09,-0.008,-0.008,두산 베어스,16072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,전다민,3000,0.35,8557
이선우,중견수,2,0,2.2,2,1,0,1,50.0,3.38,-1.01,0.01,-0.5,0,0,0,0,0,-1.49,-30.66,0,0,-0.132,0,롯데 자이언츠,16095.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,이선우,3000,-0.20,-14708
레이예스,중견수,1,0,2.0,2,2,0,0,100.0,9.0,0.35,0,0.0,0,0,0,0,0,0.35,0.35,0.0,0.35,0.032,0.032,롯데 자이언츠,16106.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,레이예스,60000,3.72,16111
페라자,중견수,2,1,9.0,2,2,0,0,100.0,2.0,0.32,0.44,0.02,0,0,0,0,0,0.78,0.92,0.0,0.78,0.071,0.071,한화 이글스,16121.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,페라자,60000,2.90,20686
원성준,중견수,10,9,65.0,20,19,0,1,95.0,2.63,-2.18,-0.57,-0.37,0,0,0,0,0,-3.11,-8.79,0.0,-3.11,-0.285,-0.285,키움 히어로즈,16136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,원성준,3000,-0.25,-11991
카디네스,중견수,1,0,0.0,0,0,0,0,0.0,0,-0.88,0,0.0,0,0,0,0,0,-0.88,-18.07,0,0,-0.08,0,삼성 라이온즈,16156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,카디네스,32700,0.00,11890996
안치홍,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,10014.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1.65,-0.31,533,531,473,64,142,21,0,13,202,66,3,2,49,6,1,70,10,1,4,0.3,0.37,0.427,0.797,0.146,107.9,1.33,안치홍,50000,1.97,25319
이명기,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,한화 이글스,10119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-0.21,0.0,8,7,7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0.0,0.0,0.0,0.0,-0.19,-132.5,-0.21,이명기,5000,-0.09,-53323
이원석,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,10180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-0.33,-0.2,109,109,91,5,20,4,0,0,24,8,0,0,14,2,0,18,2,0,2,0.22,0.33,0.264,0.594,0.085,66.4,-0.53,이원석,40000,-0.47,-84662
손아섭,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,10261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,-0.23,0.31,355,353,333,45,95,16,0,7,132,50,6,2,16,0,0,65,1,2,4,0.285,0.314,0.396,0.71,0.103,78.3,0.08,손아섭,50000,1.03,48314
전준우,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,10266.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,2.15,-0.36,483,482,423,57,124,26,2,17,205,82,3,1,49,5,0,84,11,1,5,0.293,0.369,0.485,0.854,0.163,115.7,1.8,전준우,130000,1.95,66702
최형우,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KIA 타이거즈,10344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,1.83,-0.29,487,486,425,67,119,23,2,22,212,109,1,1,52,5,4,86,5,0,5,0.28,0.361,0.499,0.86,0.161,119.0,1.54,최형우,100000,2.09,47887
김재환,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,두산 베어스,10643.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,3.37,-0.28,552,549,474,78,134,28,0,29,249,92,1,1,63,6,3,168,8,0,9,0.283,0.368,0.525,0.893,0.173,132.0,3.09,김재환,150000,3.07,48839
강진성,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,11148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-0.26,0.1,31,30,27,4,5,0,0,0,5,2,0,0,3,0,0,5,0,1,0,0.185,0.267,0.185,0.452,0.022,16.4,-0.16,강진성,8500,-0.04,-196132
김웅빈,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,12503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-0.4,0.0,38,37,32,2,4,0,0,0,4,2,0,0,4,1,0,15,1,1,0,0.125,0.243,0.125,0.368,0.002,1.5,-0.4,김웅빈,5000,-0.40,-12581
신범수,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,12541.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-0.07,0.0,29,29,27,4,6,3,0,0,9,2,0,0,1,1,0,5,0,0,0,0.222,0.276,0.333,0.609,0.074,51.8,-0.07,신범수,5000,-0.03,-169613
김동엽,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,삼성 라이온즈,12548.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-0.29,0.0,21,20,18,1,2,1,0,0,3,2,0,0,1,1,1,5,0,0,1,0.111,0.19,0.167,0.357,-0.031,-21.5,-0.29,김동엽,8000,-0.23,-34732
이정훈,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,12916.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.19,-0.06,116,114,100,10,30,8,0,0,38,18,0,0,13,0,1,21,4,1,2,0.3,0.374,0.38,0.754,0.133,94.9,0.14,이정훈,6000,0.49,12178
김민혁,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,두산 베어스,12970.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.19,0.0,8,8,5,1,1,0,0,1,4,2,0,0,3,0,0,3,0,0,0,0.2,0.5,0.8,1.3,0.303,237.7,0.19,김민혁,3800,0.22,17536
김수환,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,키움 히어로즈,13096.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.08,0.0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,-0.19,-154.5,-0.08,김수환,4700,-0.10,-48994
송찬의,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LG 트윈스,13109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-0.12,-0.01,21,20,15,2,1,0,0,0,1,1,1,0,3,1,0,6,0,1,1,0.067,0.25,0.067,0.317,0.003,2.3,-0.13,송찬의,3600,-0.12,-29631
한동희,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,롯데 자이언츠,13145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,-0.31,-0.25,36,36,35,1,9,2,0,0,11,3,0,0,1,0,1,9,1,0,0,0.257,0.278,0.314,0.592,0.052,37.4,-0.55,한동희,16200,-0.57,-28421
강백호,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,KT 위즈,13168.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,2.46,-0.34,614,612,550,92,159,27,0,26,264,96,6,2,59,3,4,127,6,0,2,0.289,0.36,0.48,0.84,0.154,112.3,2.12,강백호,29000,2.75,10546
김창평,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,14146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,-0.1,0.04,9,9,7,1,0,0,0,0,0,0,1,0,2,0,0,4,0,0,0,0.0,0.222,0.0,0.222,-0.029,-22.1,-0.06,김창평,3100,-0.07,-46732
채현우,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,14153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,채현우,3000,0.00,-2247444
류효승,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,14586.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.05,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.19,-146.7,-0.05,류효승,3100,-0.05,-60836
한재환,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NC 다이노스,14659.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-0.05,-0.03,9,9,9,1,2,1,0,0,3,1,0,0,0,0,0,3,0,0,0,0.222,0.222,0.333,0.555,0.036,26.9,-0.08,한재환,4000,-0.08,-50935
추신수,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SSG 랜더스,14888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.64,0.02,302,300,253,40,71,14,1,5,102,37,5,1,37,4,0,68,2,2,6,0.281,0.373,0.403,0.776,0.143,102.0,0.67,추신수,3000,0.94,3179
김범석,지명타자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LG 트윈스,15484.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,-0.25,-0.08,180,179,162,14,39,4,0,6,61,24,0,0,14,2,2,49,4,0,2,0.241,0.306,0.377,0.683,0.095,71.7,-0.33,김범석,3300,-0.31,-10590
