Name,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR,pid,연도,수상횟수,연봉,샐러리캡,이후연봉
이상규,8,0,8,4,0,0,0,0,0,0,7.2,2,2,2.0,34,7,0,0,0,5,0,0,6,1,0,1,2.35,2.35,2.35,2.56,3.91,1.57,0.24,13245,2023,0.0,3600.0,1079750,4400.0
이상영,6,2,4,1,0,0,0,1,0,0,11.0,4,5,4.5,54,12,3,0,0,8,3,0,4,1,0,0,3.27,4.09,3.68,3.82,6.04,1.82,0.15,14135,2023,0.0,5000.0,1079750,5000.0
진해수,19,0,19,3,0,0,0,0,0,2,14.2,6,8,9.2,72,18,3,0,2,10,0,0,12,1,0,3,3.68,4.91,5.65,5.59,5.54,1.91,0.07,10075,2023,0.0,25000.0,1079750,15000.0
윤호솔,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.5,17,3,1,0,0,3,0,0,4,0,0,0,2.45,2.45,3.68,3.93,3.66,1.64,0.07,11170,2023,0.0,8700.0,1079750,7000.0
송은범,4,0,4,1,0,0,0,0,0,0,3.2,1,1,1.7,17,6,0,0,0,3,0,0,2,0,0,0,2.45,2.45,4.17,3.98,5.02,2.45,0.07,10137,2023,0.0,14000.0,1079750,5000.0
채지선,1,0,1,1,0,0,0,0,0,0,0.2,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.85,0.0,0.03,11387,2023,0.0,3800.0,1079750,3500.0
오석주,9,0,9,4,0,0,0,0,0,0,10.0,7,7,7.0,44,12,2,0,2,3,0,0,11,0,0,2,6.3,6.3,6.3,6.71,4.41,1.5,0.0,12860,2023,0.0,3700.0,1079750,4000.0
박명근,57,1,56,12,0,0,4,3,5,9,51.1,29,31,31.7,236,49,9,1,4,28,6,2,40,6,0,1,5.08,5.44,5.56,5.68,4.82,1.5,-0.01,15486,2023,0.0,3000.0,1079750,17500.0
성동현,1,0,1,1,0,0,0,0,0,0,1.0,1,1,1.0,6,2,0,0,0,1,0,0,1,0,0,0,9.0,9.0,9.0,9.83,4.45,3.0,-0.02,13103,2023,0.0,3100.0,1079750,3200.0
김영준,1,0,1,0,0,0,1,0,0,0,0.1,1,1,0.65,3,1,0,0,0,1,0,0,0,0,0,0,27.0,27.0,17.55,16.31,13.15,6.0,-0.02,13102,2023,0.0,3800.0,1079750,3600.0
강효종,7,7,0,0,0,0,1,2,0,0,21.2,15,18,16.3,103,25,3,0,1,12,2,0,14,2,1,0,6.23,7.48,6.77,6.86,4.79,1.71,-0.03,14780,2023,0.0,23300.0,1079750,3800.0
배재준,1,0,1,0,0,0,0,0,0,0,1.0,2,2,2.0,6,2,0,1,0,1,0,0,0,0,0,1,18.0,18.0,18.0,19.66,6.95,3.0,-0.07,12697,2023,0.0,7500.0,1079750,6000.0
김동규,1,0,1,0,0,0,0,0,0,0,0.1,1,2,2.0,6,0,0,0,0,3,1,0,0,1,0,0,27.0,54.0,54.0,53.7,41.05,9.0,-0.09,15485,2023,0.0,3000.0,1079750,3100.0
최원태,9,9,0,0,0,0,3,3,0,0,44.1,33,35,34.65,210,59,6,1,5,17,2,2,40,2,0,1,6.7,7.11,7.03,7.04,4.12,1.71,-0.12,11379,2023,0.0,35000.0,1079750,40000.0
손주영,3,2,1,0,0,0,1,0,0,0,8.2,5,7,7.85,46,12,0,0,0,6,0,0,5,3,1,0,5.19,7.27,8.15,8.79,4.55,2.08,-0.16,12908,2023,0.0,4100.0,1079750,4300.0
김대현,5,0,5,2,0,0,0,0,0,0,3.1,4,5,4.65,22,8,2,0,1,2,1,0,3,1,0,1,10.8,13.5,12.56,12.83,7.96,3.0,-0.16,12532,2023,0.0,9200.0,1079750,5700.0
최성훈,5,0,5,1,0,0,0,0,1,0,3.0,5,5,6.9,17,7,2,0,0,1,0,0,2,0,0,0,15.0,15.0,20.7,22.06,3.22,2.67,-0.54,10851,2023,0.0,13000.0,1079750,10000.0
정우영,60,0,60,3,0,0,5,6,0,11,51.2,27,39,37.45,245,63,11,0,1,17,15,1,41,5,1,2,4.7,6.79,6.52,6.84,3.96,1.55,-0.66,14136,2023,0.0,40000.0,1079750,32000.0
반즈,30,30,0,0,0,0,11,10,0,0,170.1,62,68,65.4,734,171,34,1,6,56,15,1,147,7,0,7,3.28,3.59,3.46,3.41,3.4,1.33,5.49,15011,2023,0.0,156000.0,1064667,85000.0
박세웅,27,27,0,0,0,0,9,7,0,0,154.0,59,70,67.25,657,145,24,0,8,59,4,1,129,9,0,10,3.45,4.09,3.93,3.82,3.62,1.32,4.21,11310,2023,0.0,150000.0,1064667,135000.0
나균안,23,23,0,0,0,0,6,8,0,0,130.1,55,61,58.75,569,140,27,3,8,42,5,1,114,4,0,6,3.8,4.21,4.06,3.96,3.51,1.4,3.34,12930,2023,0.0,10900.0,1064667,17000.0
윌커슨,13,13,0,0,0,0,7,2,0,0,79.2,20,28,27.5,327,67,15,2,3,20,2,0,81,5,1,3,2.26,3.16,3.11,3.04,2.61,1.09,2.92,12295,2023,0.0,32500.0,1064667,60000.0
김상수,67,0,67,7,0,0,4,2,1,18,52.0,18,22,18.55,218,45,7,1,1,21,3,0,36,5,0,1,3.12,3.81,3.21,3.17,3.78,1.27,1.73,10427,2023,0.0,11000.0,1064667,16000.0
최준용,47,0,47,4,0,0,2,3,0,14,47.2,13,15,15.35,210,50,6,0,2,18,1,1,40,2,0,1,2.45,2.83,2.9,2.83,3.42,1.43,1.66,14624,2023,0.0,15800.0,1064667,16300.0
김원중,63,0,63,47,0,0,5,6,30,0,63.2,21,24,29.5,265,51,5,3,2,25,5,3,82,1,0,3,2.97,3.39,4.17,4.01,2.37,1.19,1.49,10825,2023,0.0,25200.0,1064667,50000.0
심재민,29,6,23,6,1,0,3,1,0,6,45.2,15,18,19.8,202,49,5,0,2,16,1,1,28,4,0,1,2.96,3.55,3.9,3.77,3.92,1.42,1.19,11311,2023,0.0,8300.0,1064667,9400.0
구승민,67,0,67,8,0,0,2,6,3,22,63.2,28,32,32.85,289,65,8,0,4,29,5,0,66,2,0,2,3.96,4.52,4.64,4.53,3.66,1.48,0.98,11291,2023,0.0,24860.0,1064667,45000.0
한현희,38,18,20,3,0,0,6,12,0,3,104.0,63,69,65.6,476,123,20,4,11,44,11,1,74,3,0,6,5.45,5.97,5.68,5.53,4.97,1.61,0.79,10863,2023,0.0,30000.0,1064667,40000.0
김도규,36,0,36,14,0,0,0,3,1,1,29.2,15,16,17.2,132,29,5,0,1,13,1,0,26,3,0,6,4.55,4.85,5.22,4.96,3.52,1.42,0.31,13148,2023,0.0,9500.0,1064667,8000.0
정성종,12,3,9,2,0,0,0,1,0,1,22.0,13,14,13.5,98,21,5,0,1,15,1,1,10,0,0,1,5.32,5.73,5.52,5.16,5.37,1.64,0.21,13147,2023,0.0,3600.0,1064667,3900.0
이진하,9,0,9,1,0,0,0,0,0,0,8.0,3,3,2.5,31,4,3,0,0,3,1,0,2,1,0,1,3.38,3.38,2.81,2.88,4.77,0.88,0.2,15441,2023,0.0,3000.0,1064667,18200.0
이민석,1,0,1,0,0,0,0,0,0,0,1.1,0,0,0.0,5,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,4.3,0.75,0.08,15045,2023,0.0,4100.0,1064667,3800.0
김강현,2,0,2,1,0,0,0,0,0,0,3.0,1,1,1.0,13,1,0,0,0,2,1,0,0,0,0,0,3.0,3.0,3.0,2.79,6.95,1.0,0.08,12699,2023,0.0,3000.0,1064667,3200.0
최이준,28,0,28,9,0,0,1,0,0,1,29.0,22,22,20.15,143,37,11,3,1,21,0,1,20,0,0,4,6.83,6.83,6.25,6.1,4.78,2.0,0.04,13169,2023,0.0,3000.0,1064667,3800.0
진승현,24,0,24,8,0,0,2,2,0,1,27.2,18,20,18.45,129,34,3,0,2,16,0,3,25,2,0,1,5.86,6.51,6.0,5.93,4.13,1.81,-0.01,15047,2023,0.0,3200.0,1064667,4300.0
우강훈,3,1,2,2,0,0,0,0,0,0,6.0,4,5,3.45,29,6,1,0,0,4,1,0,5,1,0,0,6.0,7.5,5.18,5.46,4.35,1.67,-0.01,14816,2023,0.0,7000.0,1064667,3100.0
박진,4,0,4,1,0,0,0,0,0,0,5.0,5,5,5.2,29,7,2,0,1,7,0,0,2,0,1,1,9.0,9.0,9.36,8.86,9.57,2.8,-0.07,14163,2023,0.0,3200.0,1064667,3300.0
신정락,34,0,34,9,0,0,4,0,0,1,29.0,15,15,20.7,128,32,6,0,4,11,3,3,28,1,0,0,4.66,4.66,6.42,6.15,4.47,1.48,-0.14,10516,2023,0.0,7000.0,1064667,8000.0
김진욱,49,0,49,2,0,0,2,1,0,8,36.1,26,27,25.7,177,37,6,1,4,29,2,0,35,1,0,3,6.44,6.69,6.37,6.25,5.4,1.82,-0.16,14792,2023,0.0,42600.0,1064667,6000.0
이인복,10,7,3,0,0,0,1,4,0,0,33.1,24,32,30.65,168,54,7,3,3,10,5,1,15,6,0,4,6.48,8.64,8.28,8.09,5.1,1.92,-0.4,11232,2023,0.0,14500.0,1064667,10000.0
이태연,15,0,15,2,0,0,0,0,0,1,5.2,10,10,10.35,37,12,3,0,1,9,0,0,4,0,0,0,15.88,15.88,16.44,15.9,9.11,3.71,-0.41,15444,2023,0.0,3000.0,1064667,9100.0
최영환,8,0,8,4,0,0,0,1,0,0,10.0,11,14,13.65,54,15,8,0,0,7,1,0,7,3,0,0,9.9,12.6,12.29,11.58,4.58,2.2,-0.59,11276,2023,0.0,4000.0,1064667,4000.0
양현종,29,29,0,0,0,0,9,11,0,0,171.0,68,78,76.45,729,181,33,1,13,48,1,1,133,9,0,5,3.58,4.11,4.02,4.13,3.7,1.34,4.15,10058,2023,0.0,125000.0,987771,125000.0
이의리,28,28,0,0,0,0,11,7,0,0,131.2,58,64,57.45,598,103,18,0,4,93,8,1,156,12,0,10,3.96,4.37,3.93,4.05,3.63,1.49,3.29,14788,2023,0.0,45000.0,987771,17000.0
윤영철,25,24,1,0,0,0,8,7,0,0,122.2,55,59,56.05,528,124,27,3,10,48,1,1,74,5,1,4,4.04,4.33,4.11,4.21,4.55,1.4,2.85,15432,2023,0.0,3000.0,987771,41000.0
임기영,64,0,64,9,0,0,4,4,3,16,82.0,27,29,30.95,324,56,8,3,6,19,6,1,57,2,0,1,2.96,3.18,3.4,3.48,3.93,0.91,2.35,10909,2023,0.0,15000.0,987771,25000.0
전상현,64,0,64,8,0,0,8,3,1,13,58.2,14,20,21.25,250,50,8,0,1,26,1,4,50,4,0,3,2.15,3.07,3.26,3.28,3.3,1.3,1.89,12537,2023,0.0,13500.0,987771,17000.0
정해영,52,0,52,40,0,0,3,4,23,1,49.1,16,18,19.55,218,53,9,1,3,20,1,3,30,2,0,0,2.92,3.28,3.57,3.59,4.25,1.48,1.48,14608,2023,0.0,23000.0,987771,20000.0
이준영,64,0,64,4,0,0,1,0,0,10,33.2,12,12,12.65,149,26,3,1,0,23,2,2,30,3,0,1,3.21,3.21,3.38,3.46,3.74,1.46,0.97,11303,2023,0.0,14000.0,987771,14000.0
최지민,58,0,58,15,0,0,6,3,3,12,59.1,14,17,29.4,244,45,4,2,4,26,4,1,44,5,0,5,2.12,2.58,4.46,4.56,4.31,1.2,0.91,15057,2023,0.0,3000.0,987771,10000.0
장현식,56,0,56,17,0,0,2,2,3,5,51.0,23,26,26.45,226,58,8,0,6,26,1,1,44,1,0,1,4.06,4.59,4.67,4.81,4.67,1.65,0.63,11164,2023,0.0,19000.0,987771,16000.0
윤중현,31,0,31,10,0,0,2,1,0,0,28.0,12,13,13.2,115,29,3,0,2,10,1,1,8,2,0,0,3.86,4.18,4.24,4.38,5.09,1.39,0.49,13122,2023,0.0,7900.0,987771,6500.0
김승현,10,0,10,5,0,0,0,0,0,0,12.2,6,6,6.0,57,11,2,0,1,10,1,0,7,1,0,1,4.26,4.26,4.26,4.41,6.1,1.66,0.19,12637,2023,0.0,4500.0,987771,4100.0
박준표,33,0,33,3,0,0,1,0,0,3,28.0,14,16,17.35,118,28,3,1,3,9,0,1,13,2,0,1,4.5,5.14,5.58,5.58,4.96,1.32,0.14,11070,2023,0.0,10500.0,987771,8000.0
김대유,41,0,41,4,0,0,0,2,0,4,24.2,14,15,15.0,110,26,1,1,2,8,6,1,20,1,0,0,5.11,5.47,5.47,5.62,4.42,1.38,0.1,10706,2023,0.0,16000.0,987771,11000.0
유승철,1,0,1,1,0,0,0,0,0,0,1.0,0,0,0.0,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.95,1.0,0.04,12914,2023,0.0,3800.0,987771,3600.0
김건국,6,5,1,1,0,0,0,1,0,0,16.0,12,12,11.15,70,18,6,1,0,4,1,0,9,0,0,0,6.75,6.75,6.27,6.69,3.41,1.38,0.0,12944,2023,0.0,3000.0,987771,4000.0
황동하,13,6,7,1,0,0,0,3,0,0,31.1,23,25,22.95,149,35,6,3,5,21,1,0,19,2,0,1,6.61,7.18,6.59,6.82,6.41,1.79,-0.06,15063,2023,0.0,3000.0,987771,3500.0
곽도규,14,0,14,2,0,0,0,0,0,0,11.2,11,11,11.0,61,14,2,0,0,10,2,0,14,0,0,1,8.49,8.49,8.49,8.64,4.04,2.06,-0.18,15435,2023,0.0,3000.0,987771,9300.0
김유신,27,0,27,9,0,0,0,1,0,2,30.1,19,19,22.6,141,34,8,0,2,19,3,0,12,1,0,0,5.64,5.64,6.71,6.7,5.89,1.75,-0.21,13114,2023,0.0,3900.0,987771,4200.0
김기훈,29,0,29,12,0,0,2,0,0,0,31.1,16,22,23.55,156,28,6,1,0,37,2,1,26,3,1,5,4.6,6.32,6.76,6.99,5.53,2.07,-0.26,14176,2023,0.0,5000.0,987771,4000.0
김재열,9,0,9,2,0,0,0,0,0,0,11.2,17,17,18.2,70,20,4,1,2,13,0,0,9,3,0,0,13.11,13.11,14.04,13.82,7.42,2.83,-0.76,14747,2023,0.0,6000.0,987771,6000.0
고영표,28,27,1,1,0,0,12,7,0,0,174.2,54,57,57.35,706,181,27,5,7,19,9,1,114,6,0,6,2.78,2.94,2.96,2.91,3.19,1.15,6.77,11308,2023,0.0,43000.0,948300,200000.0
쿠에바스,18,18,0,0,0,0,12,0,0,0,114.1,33,33,31.65,460,95,10,2,4,24,2,1,100,2,0,5,2.6,2.6,2.49,2.39,2.78,1.04,5.19,13942,2023,1.0,58500.0,948300,100000.0
벤자민,29,29,0,0,0,0,15,6,0,0,160.0,63,79,76.95,684,149,23,1,12,45,3,1,157,13,0,11,3.54,4.44,4.33,4.23,3.14,1.21,3.66,15143,2023,0.0,143000.0,948300,90000.0
엄상백,20,19,1,0,0,0,7,6,0,0,111.2,45,46,45.15,454,100,16,4,6,29,2,0,89,2,0,1,3.63,3.71,3.64,3.5,3.36,1.16,3.48,11318,2023,0.0,20000.0,948300,25000.0
김재윤,59,0,59,47,0,0,5,5,32,0,65.2,19,21,21.85,262,54,5,2,2,13,1,5,60,4,0,3,2.6,2.88,2.99,2.77,2.4,1.02,2.8,11489,2023,0.0,36000.0,948300,40000.0
박영현,68,0,68,11,0,0,3,3,4,32,75.1,23,25,27.7,308,63,11,2,3,23,2,4,79,2,2,1,2.75,2.99,3.31,3.15,2.65,1.14,2.69,15089,2023,0.0,6100.0,948300,16000.0
손동현,64,0,64,11,0,0,8,5,1,15,73.2,28,31,30.4,301,68,11,0,5,20,2,1,40,3,0,2,3.42,3.79,3.71,3.6,4.23,1.19,2.07,14108,2023,0.0,5000.0,948300,12000.0
이상동,36,0,36,9,0,0,4,1,0,1,40.2,18,19,18.65,179,45,10,0,4,15,0,2,43,1,0,1,3.98,4.2,4.13,3.94,3.44,1.48,0.83,14109,2023,0.0,3200.0,948300,6000.0
주권,42,3,39,8,0,0,1,2,0,5,47.0,23,23,28.05,205,49,7,1,4,19,2,2,17,2,0,0,4.4,4.4,5.37,5.19,5.28,1.45,0.41,11323,2023,0.0,29500.0,948300,20000.0
이선우,22,4,18,8,0,0,0,2,0,0,37.1,18,20,21.75,169,47,6,0,5,9,4,0,24,2,0,0,4.34,4.82,5.24,5.0,4.92,1.5,0.35,14111,2023,0.0,3000.0,948300,4000.0
전용주,15,0,15,4,0,0,0,1,0,1,10.1,5,5,3.15,43,6,4,0,0,6,1,0,9,0,0,4,4.35,4.35,2.74,2.74,3.77,1.16,0.34,14106,2023,0.0,3000.0,948300,3200.0
김영현,31,0,31,7,0,0,0,0,1,1,33.0,20,22,20.3,150,30,7,0,4,20,1,1,35,1,0,2,5.45,6.0,5.54,5.18,4.61,1.52,0.3,14869,2023,0.0,9000.0,948300,4100.0
강건,4,0,4,3,0,0,0,0,1,0,6.2,1,1,1.7,28,4,2,0,0,3,0,0,8,1,0,1,1.35,1.35,2.3,2.1,2.24,1.05,0.22,15527,2023,0.0,3000.0,948300,6500.0
박세진,16,0,16,3,0,0,0,1,0,1,11.2,5,8,7.65,66,15,2,0,1,14,0,0,10,3,0,2,3.86,6.17,5.9,5.52,6.45,2.49,0.06,12572,2023,0.0,3300.0,948300,3500.0
하준호,12,0,12,5,0,0,0,1,0,0,13.0,6,9,9.0,65,14,1,0,0,10,5,2,6,1,0,4,4.15,6.23,6.23,6.01,6.27,1.85,0.04,10304,2023,0.0,4500.0,948300,4500.0
김정운,5,0,5,4,0,0,0,0,0,0,7.0,3,4,5.2,35,6,2,0,0,6,2,0,3,1,0,0,3.86,5.14,6.69,6.13,6.32,1.71,0.03,15518,2023,0.0,3000.0,948300,25100.0
이채호,25,0,25,5,0,0,0,1,0,1,24.2,19,19,18.5,110,26,6,0,6,9,3,0,8,1,0,1,6.93,6.93,6.75,6.47,7.44,1.42,-0.05,13130,2023,0.0,6000.0,948300,5300.0
김민수,14,0,14,5,0,0,0,1,0,3,13.0,10,10,9.8,58,17,5,2,1,5,0,0,4,0,0,0,6.92,6.92,6.78,6.59,5.19,1.69,-0.11,11317,2023,0.0,25000.0,948300,16000.0
심재민,4,0,4,1,0,0,0,0,0,0,2.0,5,5,3.4,16,8,1,0,0,2,0,0,1,0,0,0,22.5,22.5,15.3,14.03,5.7,5.0,-0.14,11311,2023,0.0,8300.0,948300,9400.0
김민,16,4,12,5,0,0,1,2,0,0,29.0,22,26,24.3,145,40,6,0,3,16,4,0,22,3,0,4,6.83,8.07,7.54,7.27,5.32,1.93,-0.17,13167,2023,0.0,6000.0,948300,5000.0
김태오,5,0,5,2,0,0,0,0,0,0,7.1,6,6,8.05,35,10,3,0,0,4,0,1,3,1,0,0,7.36,7.36,9.88,10.19,4.09,1.91,-0.22,12577,2023,0.0,3500.0,948300,3500.0
소형준,3,3,0,0,0,0,0,0,0,0,11.0,14,14,12.95,59,22,4,0,1,3,3,0,4,2,0,2,11.45,11.45,10.6,9.75,5.71,2.27,-0.23,14600,2023,0.0,32000.0,948300,22000.0
조이현,18,4,14,4,0,0,2,1,0,1,35.0,26,27,31.95,170,61,14,1,3,6,2,0,17,1,1,1,6.69,6.94,8.22,7.95,4.36,1.91,-0.43,11284,2023,0.0,6500.0,948300,6000.0
원태인,26,26,0,0,0,0,7,7,0,0,150.0,54,61,59.95,634,157,26,1,15,34,6,2,102,4,2,6,3.24,3.66,3.6,3.58,4.17,1.27,4.43,14113,2023,0.0,35000.0,1044073,43000.0
백정현,18,18,0,0,0,0,7,5,0,0,100.2,41,44,42.1,419,100,19,2,6,30,0,2,61,1,1,5,3.67,3.93,3.76,3.63,3.91,1.29,2.92,10363,2023,0.0,75000.0,1044073,75000.0
오승환,58,1,57,49,0,0,4,5,30,2,62.2,24,26,32.0,264,57,11,1,9,15,2,1,44,5,0,0,3.45,3.73,4.6,4.5,4.59,1.15,0.99,10367,2023,0.0,140000.0,1044073,40000.0
이승현,60,0,60,8,0,0,4,4,0,14,60.0,24,29,32.45,264,68,12,1,5,15,0,1,42,5,0,2,3.6,4.35,4.87,4.78,3.81,1.38,0.69,10527,2023,0.0,47000.0,1044073,17000.0
이호성,5,2,3,1,0,0,1,0,0,0,17.0,5,5,5.0,71,11,4,1,1,10,0,0,11,1,0,1,2.65,2.65,2.65,2.47,4.76,1.24,0.65,15496,2023,0.0,3000.0,1044073,23200.0
김대우,44,5,39,5,0,0,0,2,0,4,64.0,32,37,39.9,277,66,9,1,7,22,3,1,49,3,0,1,4.5,5.2,5.61,5.47,4.4,1.38,0.39,10685,2023,0.0,7000.0,1044073,10000.0
이재익,51,0,51,5,0,0,1,3,0,11,41.0,18,19,24.5,181,46,5,1,3,17,0,3,26,3,0,3,3.95,4.17,5.38,5.2,4.27,1.54,0.29,13244,2023,0.0,5700.0,1044073,8200.0
문용익,14,0,14,7,0,0,1,0,0,0,13.0,6,6,5.5,59,8,1,0,0,12,2,0,12,0,0,5,4.15,4.15,3.81,3.62,4.88,1.54,0.28,12885,2023,0.0,6300.0,1044073,6300.0
우규민,56,0,56,4,0,0,3,1,0,13,43.0,23,25,25.25,188,55,9,0,3,5,3,0,28,1,0,0,4.81,5.23,5.28,5.16,3.63,1.4,0.27,10523,2023,0.0,25000.0,1044073,22000.0
홍원표,3,0,3,0,0,0,0,0,0,0,3.2,1,1,0.5,15,2,0,0,0,2,0,0,1,0,0,0,2.45,2.45,1.23,1.22,4.86,1.09,0.13,14614,2023,0.0,3100.0,1044073,3300.0
이승현,48,0,48,12,0,0,1,5,5,7,43.1,24,26,27.2,199,41,6,0,6,29,2,1,37,4,0,2,4.98,5.4,5.65,5.47,5.51,1.62,0.07,14798,2023,0.0,43000.0,1044073,7000.0
박권후,4,0,4,2,0,0,0,0,0,0,2.2,1,2,2.0,13,4,0,0,1,1,0,0,0,0,1,0,3.38,6.75,6.75,6.31,9.47,1.88,0.01,15497,2023,0.0,3000.0,1044073,16100.0
최채흥,15,14,1,0,0,0,1,7,0,0,63.1,47,52,46.85,295,90,13,3,9,16,3,1,33,6,1,1,6.68,7.39,6.66,6.55,5.12,1.67,-0.02,13156,2023,0.0,15000.0,1044073,15000.0
김서준,8,1,7,5,0,0,0,1,0,1,7.2,6,6,5.15,39,9,2,0,0,6,2,0,2,0,0,3,7.04,7.04,6.05,5.8,6.43,1.96,-0.03,15039,2023,0.0,3300.0,1044073,3400.0
황동재,7,7,0,0,0,0,0,5,0,0,31.2,25,27,25.8,155,40,14,1,6,21,2,0,27,1,0,0,7.11,7.67,7.33,7.06,6.22,1.93,-0.11,14615,2023,0.0,4100.0,1044073,4100.0
최충연,7,0,7,3,0,0,0,0,0,0,9.1,5,8,9.05,47,10,1,0,3,7,3,0,8,1,1,0,4.82,7.71,8.73,8.31,8.85,1.82,-0.12,12530,2023,0.0,5500.0,1044073,4700.0
김시현,2,0,2,2,0,0,0,0,0,0,3.0,4,5,5.0,17,6,1,0,2,2,0,0,2,1,0,0,12.0,15.0,15.0,14.11,12.18,2.67,-0.13,12932,2023,0.0,3700.0,1044073,3700.0
최지광,22,0,22,4,0,0,2,0,0,1,17.1,10,10,13.75,82,17,2,0,4,9,1,0,18,1,0,0,5.19,5.19,7.14,6.69,5.79,1.5,-0.13,12934,2023,0.0,14000.0,1044073,14000.0
이상민,23,0,23,4,0,0,2,1,0,1,18.0,17,17,15.3,83,32,3,1,2,3,0,0,17,0,0,0,8.5,8.5,7.65,7.29,3.33,1.94,-0.31,11169,2023,0.0,7500.0,1044073,6500.0
장필준,17,3,14,5,0,0,1,1,0,1,19.1,17,17,18.2,96,28,5,3,2,12,2,0,11,0,0,0,7.91,7.91,8.47,8.25,5.9,2.07,-0.38,11404,2023,0.0,8000.0,1044073,7000.0
홍정우,36,1,35,5,0,0,2,3,0,3,36.0,30,31,27.7,166,36,3,1,5,21,3,2,22,4,0,2,7.5,7.75,6.93,6.69,5.95,1.58,-0.4,13242,2023,0.0,6300.0,1044073,6000.0
김태훈,63,0,63,16,0,0,5,7,3,8,55.2,45,48,42.2,268,65,17,1,7,37,3,3,36,2,0,1,7.28,7.76,6.82,6.58,5.9,1.83,-0.6,10871,2023,0.0,18000.0,1044073,17000.0
최하늘,3,2,1,1,0,0,0,2,0,0,6.1,14,14,14.35,40,14,6,0,2,5,2,0,3,0,0,0,19.89,19.89,20.39,20.69,9.85,3.0,-0.85,13152,2023,0.0,3600.0,1044073,4100.0
김광현,30,30,0,0,0,0,9,8,0,0,168.1,66,75,72.75,713,163,30,0,11,70,2,0,119,9,0,5,3.53,4.01,3.89,3.89,4.19,1.38,4.19,10126,2023,0.0,100000.0,1084647,100000.0
엘리아스,22,21,1,1,0,0,8,6,0,0,131.1,54,58,56.8,548,140,22,1,12,33,6,1,93,5,0,0,3.7,3.97,3.89,3.78,4.09,1.32,3.36,15644,2023,0.0,70200.0,1084647,65000.0
서진용,69,0,69,61,0,0,5,4,42,0,73.0,21,22,22.7,325,63,6,0,3,49,4,6,64,1,0,5,2.59,2.71,2.8,2.8,4.27,1.53,2.96,10784,2023,1.0,26500.0,1084647,45000.0
노경은,76,0,76,6,0,0,9,5,2,30,83.0,33,33,36.45,357,78,13,2,4,36,4,5,65,4,0,8,3.58,3.58,3.95,3.92,3.81,1.37,1.89,10203,2023,0.0,17000.0,1084647,35000.0
오원석,28,27,1,1,1,0,8,10,0,0,144.2,84,92,88.25,648,158,22,2,11,69,9,0,88,10,0,11,5.23,5.72,5.49,5.31,4.9,1.57,1.41,14581,2023,0.0,14000.0,1084647,14000.0
문승원,50,12,38,4,0,0,5,8,1,9,105.0,61,67,64.45,479,138,27,1,12,35,6,1,65,8,0,3,5.23,5.74,5.52,5.34,4.84,1.65,0.84,10783,2023,0.0,70000.0,1084647,18000.0
고효준,73,0,73,7,0,0,4,1,0,13,58.0,29,31,29.8,262,49,3,0,3,42,3,0,66,3,0,4,4.5,4.81,4.62,4.48,4.03,1.57,0.82,10124,2023,0.0,8500.0,1084647,15300.0
이건욱,27,1,26,10,0,0,1,0,0,0,38.2,9,13,16.7,169,31,7,0,0,25,2,2,31,2,0,2,2.09,3.03,3.89,3.76,4.01,1.45,0.72,11242,2023,0.0,3100.0,1084647,6100.0
최민준,53,0,53,6,0,0,5,3,1,7,60.0,28,29,34.7,262,75,10,2,7,19,1,1,37,2,0,2,4.2,4.35,5.21,5.1,4.68,1.57,0.35,13126,2023,0.0,13000.0,1084647,14400.0
백승건,25,2,23,3,0,0,2,2,0,3,38.0,21,24,21.75,170,41,5,0,7,17,0,0,29,2,0,0,4.97,5.68,5.15,5.01,5.52,1.53,0.34,14145,2023,0.0,3000.0,1084647,4600.0
박종훈,18,16,2,0,0,0,2,6,0,0,80.0,55,57,56.65,382,77,13,1,8,60,19,0,56,4,0,2,6.19,6.41,6.37,6.1,6.35,1.71,0.28,10131,2023,0.0,50000.0,1084647,110000.0
박민호,10,0,10,1,0,0,0,0,0,0,10.0,1,3,3.0,47,14,1,0,0,1,2,0,4,1,0,0,0.9,2.7,2.7,2.7,3.78,1.5,0.28,11236,2023,0.0,9500.0,1084647,6000.0
조성훈,2,2,0,0,0,0,0,1,0,0,7.0,5,5,5.0,34,10,1,0,0,4,2,0,4,0,0,0,6.43,6.43,6.43,6.12,5.08,2.0,0.02,13125,2023,0.0,3000.0,1084647,3100.0
한두솔,1,0,1,1,0,0,0,0,0,0,1.0,1,1,1.0,6,1,0,1,0,1,1,0,2,0,0,0,9.0,9.0,9.0,8.57,5.05,2.0,-0.01,13228,2023,0.0,3100.0,1084647,3200.0
이기순,2,0,2,1,0,0,0,0,0,0,3.0,3,3,3.0,16,3,0,0,1,4,0,0,3,0,0,0,9.0,9.0,9.0,8.57,9.45,2.33,-0.03,15028,2023,0.0,3000.0,1084647,3100.0
